39852664939,46045389,acpixel,ACPixel,509670,Science & Technology,live,¯\_(ツ)_/¯,9,2021-08-21T05:15:03Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_acpixel-{width}x{height}.jpg,"['6ea6bca4-4712-4ab9-a906-e3336a9d8039', 'c23ce252-cf78-4b98-8c11-8769801aaf3a', 'a59f1e4e-257b-4bd0-90c7-189c3efbf917']",False,2021-08-21 08:07:45.299875
43351241341,272123608,tanglesheep,tanglesheep,509670,Science & Technology,live,feed sheep with cryptocurrency live,9,2021-08-20T19:07:18Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_tanglesheep-{width}x{height}.jpg,"['6ea6bca4-4712-4ab9-a906-e3336a9d8039', '3dc8f084-d886-4264-b20f-8bd5f90562b5', 'e90b5f6e-4c6e-4003-885b-4d0d5adeb580']",False,2021-08-21 08:07:45.299875
43350161325,278123962,bloeckchengrafik,Bloeckchengrafik,509670,Science & Technology,live,#LangJam2021 - 48h live without a life - With @FloMitHOfficial,7,2021-08-20T17:31:33Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_bloeckchengrafik-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039'],False,2021-08-21 08:07:45.299875
39843190891,91464575,ramsreef,RamsReef,509670,Science & Technology,live,"Cool Off 🐚 Coral 🐠 Fish 🦐  Shrimp, Interact, Chill, Lurk, and Chat.  
Please Enjoy My Reef.  🤿 💖 ",6,2021-08-19T16:32:03Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_ramsreef-{width}x{height}.jpg,"['6ea6bca4-4712-4ab9-a906-e3336a9d8039', '3dc8f084-d886-4264-b20f-8bd5f90562b5', 'db2a18b3-3800-4949-9454-4ef1851b9895', '77223888-8535-4614-974b-b1b2673456eb', '64d9afa6-139a-48d5-ab4e-51d0a92b22de', 'cea7bc0c-75a5-4446-8743-6db031b71550']",False,2021-08-21 08:07:45.299875
43358232909,40181741,muemmelmonstertv,MuemmelMonsterTV,509670,Science & Technology,live,MümmelMonsterTV - 24/7 Kaninchen Action! #Summeredition,6,2021-08-21T03:42:50Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_muemmelmonstertv-{width}x{height}.jpg,"['6ea6bca4-4712-4ab9-a906-e3336a9d8039', 'e6b6cfcd-47ba-40f7-abcf-17d8192e9421', 'e90b5f6e-4c6e-4003-885b-4d0d5adeb580', '64d9afa6-139a-48d5-ab4e-51d0a92b22de', '3dc8f084-d886-4264-b20f-8bd5f90562b5']",False,2021-08-21 08:07:45.299875
43356011165,369724,opti_21,opti_21,509670,Science & Technology,live,"[""TS"", ""next.js"", ""Prisma""] Finishing Gauntlet Bot hopefully maybe",6,2021-08-21T01:13:21Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_opti_21-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039'],True,2021-08-21 08:07:45.299875
43008621212,75699801,38pawaeca,38pawaeca,509670,Science & Technology,live,🦐 | TRIOPS BREEDING 24/7 | 🦐,6,2021-08-20T09:12:07Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_38pawaeca-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039'],False,2021-08-21 08:07:45.299875
39848560427,443162630,ourlifewithewe,OurLifeWithEwe,509670,Science & Technology,live,"Relax. Use the Force, lambs. ourHype",5,2021-08-20T13:30:11Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_ourlifewithewe-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039'],False,2021-08-21 08:07:45.299875
43356255133,406065410,thegoatchick,TheGoatChick,509670,Science & Technology,live,Miniature Goats 24/7 ~ 12 Cameras ~ WELCOME BIGGIE! !babynames !feed !changeview ,5,2021-08-21T01:29:40Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_thegoatchick-{width}x{height}.jpg,"['6ea6bca4-4712-4ab9-a906-e3336a9d8039', 'e90b5f6e-4c6e-4003-885b-4d0d5adeb580', 'cea7bc0c-75a5-4446-8743-6db031b71550', '3dc8f084-d886-4264-b20f-8bd5f90562b5', '3ffbec21-97a2-43f9-bd73-4506a1b4d62c']",False,2021-08-21 08:07:45.299875
39852704267,134177549,nutterfi,nutterfi,509670,Science & Technology,live,"[SwiftUI, Xcode] Bonus Stream - Casual Drawing - Emotes",5,2021-08-21T05:26:41Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_nutterfi-{width}x{height}.jpg,"['6ea6bca4-4712-4ab9-a906-e3336a9d8039', 'cc8d5abb-39c9-4942-a1ee-e1558512119e', '6f86127d-6051-4a38-94bb-f7b475dde109', '6e23d976-33ec-47e8-b22b-3727acd41862', 'a59f1e4e-257b-4bd0-90c7-189c3efbf917']",False,2021-08-21 08:07:45.299875
